device_id,latitude,longitude,elevation,provider,global_group,available_RAM,unit_price_available_RAM,available_Storage,unit_price_available_Storage,available_vCPU,unit_price_available_vCPU,available_GPU,unit_price_available_GPU,available_TPU,unit_price_available_TPU
10004189,-33.85856,151.215609,,MACQUARIE,1,4,0.2,1,0.5,7,15.0,0,120.0,0,200.0
10004190,-33.866191,151.218495,,MACQUARIE,1,4,0.2,1,0.5,1,15.0,0,120.0,0,200.0
10004194,-33.863786,151.213144,,MACQUARIE,2,1,0.17,2,0.2,2,15.0,0,120.0,0,200.0
10004199,-33.86081,151.222123,,MACQUARIE,1,1,0.2,2,0.5,5,15.0,0,120.0,0,200.0
10004200,-33.862836,151.220798,,MACQUARIE,1,1,0.2,1,0.5,4,15.0,0,120.0,0,200.0
10004201,-33.864617,151.219787,,MACQUARIE,1,3,0.2,1,0.5,8,15.0,0,120.0,0,200.0
10004202,-33.865024,151.217882,,MACQUARIE,1,2,0.2,1,0.5,3,15.0,0,120.0,0,200.0
10004204,-33.864563,151.213354,,MACQUARIE,1,2,0.2,2,0.5,2,15.0,0,120.0,0,200.0
10004205,-33.865454,151.213443,,MACQUARIE,1,4,0.2,1,0.5,4,15.0,0,120.0,0,200.0
10004236,-34.813149,148.639616,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10004238,-33.92074,150.9241,,MACQUARIE,1,1,0.2,2,0.5,5,15.0,0,120.0,0,200.0
10004245,-37.96615,145.012337,,TELSTRA,1,2,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10004249,-34.80534,138.70313,,TELSTRA,3,4,0.003,1,0.1,7,15.0,0,150.0,0,240.0
10004259,-28.76125,152.637438,,TELSTRA,1,1,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10004338,-37.747318,145.057939,,TELSTRA,1,2,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10004339,-27.48404,153.00323,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10004341,-33.862288,151.212724,,MACQUARIE,1,1,0.2,2,0.5,1,15.0,0,120.0,0,200.0
10004354,-32.250306,148.599238,,MACQUARIE,1,2,0.2,2,0.5,5,15.0,0,120.0,0,200.0
10004362,-31.4641,152.82137,,MACQUARIE,1,3,0.2,2,0.5,3,15.0,0,120.0,0,200.0
10004378,-16.9158,145.77243,,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10004384,-32.65158,151.019261,,TELSTRA,1,4,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10004390,-34.153367,115.506367,,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10004391,-23.404495,113.946309,,TELSTRA,1,4,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10004393,-31.48286,116.61745,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10004397,-41.276512,146.144556,,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10004399,-33.822954,122.109632,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10004415,-41.370299,147.055495,,OPTUS,1,4,1.0,1,0.9,8,15.0,0,120.0,0,200.0
10004416,-41.187398,146.877777,,OPTUS,1,4,1.0,1,0.9,7,15.0,0,120.0,0,200.0
10004435,-41.51121,147.07549,,OPTUS,2,4,0.15,2,0.25,8,15.0,0,120.0,0,210.0
10004438,-36.49784,145.19738,,OPTUS,1,3,1.0,2,0.9,1,15.0,0,120.0,0,200.0
10004488,-33.70933,115.893356,,TELSTRA,1,3,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10004523,-33.986255,150.891086,,MACQUARIE,1,2,0.2,1,0.5,6,15.0,0,120.0,0,200.0
10004555,-20.358212,148.947697,,TELSTRA,1,1,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10004568,-38.425,143.54494,,TELSTRA,1,4,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10004577,-32.654576,151.96095,,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10004583,-33.86174,151.21384,,TELSTRA,2,2,0.12,2,0.3,3,15.0,0,130.0,0,200.0
10004594,-32.4726,151.95924,,TELSTRA,1,4,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10004595,-26.815967,114.614229,,OPTUS,1,1,1.0,1,0.9,5,15.0,0,120.0,0,200.0
10004596,-21.295331,116.138083,,OPTUS,1,1,1.0,2,0.9,2,15.0,0,120.0,0,200.0
10004597,-25.77042,114.294325,,OPTUS,1,2,1.0,2,0.9,5,15.0,0,120.0,0,200.0
10004598,-19.71079,135.82694,,OPTUS,1,3,1.0,1,0.9,8,15.0,0,120.0,0,200.0
10004599,-17.555834,133.548047,,OPTUS,2,1,0.15,1,0.25,5,15.0,0,120.0,0,210.0
10004600,-16.307749,133.385574,,OPTUS,1,3,1.0,1,0.9,2,15.0,0,120.0,0,200.0
10004601,-18.318588,133.795804,,OPTUS,1,2,1.0,2,0.9,6,15.0,0,120.0,0,200.0
10004602,-21.531331,133.889208,,OPTUS,1,4,1.0,1,0.9,2,15.0,0,120.0,0,200.0
10004603,-19.4366,134.208275,,OPTUS,3,3,0.005,1,0.08,2,15.0,0,140.0,0,200.0
10004604,-25.314401,131.756068,,OPTUS,1,3,1.0,1,0.9,7,15.0,0,120.0,0,200.0
10004605,-20.795228,134.236536,,OPTUS,1,4,1.0,2,0.9,6,15.0,0,120.0,0,200.0
10004711,-33.449134,119.698383,,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10004750,-32.16352,152.21794,,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10004772,-37.58996,143.83852,,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10004775,-35.109743,137.526396,,TELSTRA,1,4,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10004783,-28.907506,136.34005,,OPTUS,1,2,1.0,2,0.9,4,15.0,0,120.0,0,200.0
10004786,-31.039072,116.049564,,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10004826,-41.12539,145.71775,,TELSTRA,2,1,0.12,2,0.3,8,15.0,0,130.0,0,200.0
10004827,-30.73476,151.0535,,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10004836,-28.67585,153.1807,,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10004846,-33.36253,116.17465,,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10004863,-34.92108,138.59465,,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10004865,-27.59344,153.2293,,TELSTRA,1,1,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10004868,-34.3641,115.1564,,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10004875,-27.720782,152.226554,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10004876,-26.53143,153.08795,,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10004877,-35.008475,117.726889,,TELSTRA,1,2,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10004878,-27.50465,153.05252,,TELSTRA,2,2,0.12,1,0.3,1,15.0,0,130.0,0,200.0
10004879,-42.176707,145.308078,,MACQUARIE,1,3,0.2,2,0.5,6,15.0,0,120.0,0,200.0
10004880,-41.47868,147.88879,,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10004910,-41.106944,146.822222,,MACQUARIE,2,2,0.17,2,0.2,4,15.0,0,120.0,0,200.0
10004944,-27.36671,152.99664,,TELSTRA,1,4,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10004954,-33.44456,115.856,,TELSTRA,1,2,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005017,-36.6052,146.87034,,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10005018,-33.36199,116.17086,,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005019,-37.236174,144.554744,,TELSTRA,2,4,0.12,2,0.3,4,15.0,0,130.0,0,200.0
10005020,-33.87719,115.43017,,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005026,-31.2548,118.170117,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005084,-26.41858,152.91071,,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10005086,-28.762465,153.347728,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005087,-30.608811,148.972007,,TELSTRA,1,4,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005101,-35.31337,149.1298,,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005102,-30.450536,117.881008,,TELSTRA,1,2,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005103,-35.10294,117.965,,TELSTRA,1,1,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10005113,-32.424267,138.529711,,TELSTRA,2,3,0.12,2,0.3,3,15.0,0,130.0,0,200.0
10005140,-33.241844,121.916385,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005141,-32.963653,150.105796,,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10005179,-36.84408,149.388089,,TELSTRA,1,1,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005191,-35.494302,138.457383,,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10005216,-33.770476,150.90576,,OPTUS,2,3,0.15,2,0.25,4,15.0,0,120.0,0,210.0
10005278,-28.21459,153.007134,,TELSTRA,1,4,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005279,-31.31808,115.702101,,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10005280,-27.36438,152.99133,,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10005281,-25.843103,148.567871,,TELSTRA,2,2,0.12,2,0.3,3,15.0,0,130.0,0,200.0
10005299,-27.06536,153.11291,,TELSTRA,1,2,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005300,-28.198584,153.187168,,TELSTRA,1,1,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10005301,-27.35585,152.068628,,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005339,-26.415861,147.112953,,TELSTRA,1,4,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005340,-16.98831,145.74013,,TELSTRA,1,4,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005346,-30.03428,115.745325,,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005348,-24.764118,152.409907,,TELSTRA,1,2,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005349,-23.50267,148.15626,,TELSTRA,2,1,0.12,2,0.3,7,15.0,0,130.0,0,200.0
10005361,-34.98882,138.54059,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005363,-28.70266,151.906,,TELSTRA,1,3,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10005365,-23.64783,147.28997,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005367,-34.11898,136.34731,,TELSTRA,1,2,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005368,-14.953269,133.300053,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005369,-35.029139,138.808469,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005370,-25.133193,151.128669,,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005371,-33.630867,117.898483,,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005396,-34.37079,117.54773,,TELSTRA,2,3,0.12,1,0.3,5,15.0,0,130.0,0,200.0
10005397,-26.04344,151.830945,,TELSTRA,1,4,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10005398,-17.66568,145.24168,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005399,-18.08736,145.85172,,TELSTRA,2,3,0.12,1,0.3,6,15.0,0,130.0,0,200.0
10005400,-42.768911,146.046036,,OPTUS,1,1,1.0,2,0.9,4,15.0,0,120.0,0,200.0
10005427,-33.99474,146.88422,,TELSTRA,1,2,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005429,-27.85453,151.90214,,TELSTRA,1,2,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005431,-33.2999,115.74331,,TELSTRA,3,1,0.003,1,0.1,4,15.0,0,150.0,0,240.0
10005438,-35.036872,138.91134,,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10005457,-29.263889,116.226667,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005464,-38.380244,145.026159,,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005465,-33.70913,117.05899,,TELSTRA,1,4,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005468,-38.29804,144.99223,,TELSTRA,1,2,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10005470,-22.5047,116.9401,,TELSTRA,1,2,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10005471,-42.2703,146.54465,,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005476,-28.067883,153.395548,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005477,-27.37906,153.046182,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005490,-26.781188,153.135759,,TELSTRA,1,2,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005514,-28.06689,152.59514,,TELSTRA,2,2,0.12,1,0.3,6,15.0,0,130.0,0,200.0
10005519,-31.4751,116.09155,,TELSTRA,1,2,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10005572,-41.014886,147.145092,,TELSTRA,1,4,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005575,-13.582476,131.457374,,TELSTRA,1,4,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10005576,-34.5722,139.29423,,TELSTRA,1,3,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005577,-28.99444,153.28213,,TELSTRA,1,1,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10005580,-37.66289,144.43893,,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10005589,-33.8655,151.21077,,TELSTRA,1,1,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10005603,-19.305761,146.793581,,TELSTRA,1,1,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005609,-19.3133,146.788311,,TELSTRA,2,3,0.12,2,0.3,6,15.0,0,130.0,0,200.0
10005610,-19.311922,146.798339,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005613,-27.30395,151.49276,,TELSTRA,1,1,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10005614,-31.0352,152.87461,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10005615,-32.067,148.66035,,TELSTRA,1,1,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005643,-31.93308,115.961394,,TELSTRA,2,3,0.12,2,0.3,3,15.0,0,130.0,0,200.0
10005646,-38.309216,146.543515,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005647,-32.0301,118.0947,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005674,-37.80099,145.15987,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005675,-33.84841,115.10424,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005688,-35.103731,138.796663,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005696,-33.66953,119.70621,,TELSTRA,1,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10005698,-27.314454,151.746265,,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005722,-33.22481,151.22249,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005727,-31.78984,115.75638,,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10005732,-31.9048,115.9492,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005737,-42.300689,147.3714,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10005756,-37.08144,149.69406,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005757,-27.35223,153.0035,,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005777,-37.54183,142.33118,,TELSTRA,2,2,0.12,1,0.3,1,15.0,0,130.0,0,200.0
10005783,-19.75574,120.67215,,OPTUS,1,4,1.0,2,0.9,8,15.0,0,120.0,0,200.0
10005784,-19.76883,121.09141,,OPTUS,1,4,1.0,1,0.9,7,15.0,0,120.0,0,200.0
10005785,-26.41194,114.46416,,OPTUS,1,1,1.0,1,0.9,4,15.0,0,120.0,0,200.0
10005786,-22.132839,133.416782,,OPTUS,1,1,1.0,2,0.9,1,15.0,0,120.0,0,200.0
10005787,-22.644393,133.345527,,OPTUS,2,4,0.15,1,0.25,7,15.0,0,120.0,0,210.0
10005790,-35.31755,138.63332,,TELSTRA,1,1,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10005807,-32.71156,151.50252,,TELSTRA,1,1,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10005812,-38.014979,146.15091,,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005813,-26.84421,150.79069,,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005828,-34.46983,138.68267,,TELSTRA,1,2,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005829,-33.890833,138.629722,,TELSTRA,1,4,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005831,-35.45785,138.350173,,TELSTRA,1,1,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10005835,-24.93047,152.18553,,TELSTRA,2,3,0.12,2,0.3,5,15.0,0,130.0,0,200.0
10005837,-37.04468,144.799362,,TELSTRA,2,4,0.12,1,0.3,5,15.0,0,130.0,0,200.0
10005838,-33.424883,138.303311,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005839,-37.8979,144.98963,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005847,-25.87912,139.054249,,TELSTRA,1,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10005851,-34.1572,138.74715,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10005852,-26.44682,147.54524,,TELSTRA,2,1,0.12,1,0.3,1,15.0,0,130.0,0,200.0
10005853,-37.29757,144.24391,,TELSTRA,1,2,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10005865,-34.53421,117.82455,,TELSTRA,3,2,0.003,1,0.1,1,15.0,0,150.0,0,240.0
10005868,-32.03312,115.806,,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10005869,-19.39855,146.71331,,TELSTRA,1,4,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005870,-26.84252,152.880278,,TELSTRA,1,3,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10005871,-33.83246,116.38912,,TELSTRA,1,4,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005872,-35.25464,139.45373,,TELSTRA,1,1,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005873,-18.709218,146.296731,,TELSTRA,1,4,1.3,1,1.1,8,15.0,0,120.0,0,200.0
10005875,-24.630068,151.915129,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10005880,-37.87839,145.007,,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005905,-27.61906,152.101792,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005909,-23.246667,150.282222,,TELSTRA,2,3,0.12,2,0.3,2,15.0,0,130.0,0,200.0
10005917,-35.50294,138.25357,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10005918,-41.041268,145.831884,,TELSTRA,2,3,0.12,1,0.3,5,15.0,0,130.0,0,200.0
10005920,-34.95896,138.7355,,TELSTRA,1,4,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005924,-26.729093,152.717174,,TELSTRA,1,3,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10005927,-27.996756,143.821615,,TELSTRA,1,1,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10005932,-36.94774,139.70173,,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10005933,-34.3126,148.52728,,TELSTRA,1,4,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10005941,-25.196,152.53379,,TELSTRA,2,4,0.12,1,0.3,6,15.0,0,130.0,0,200.0
10005942,-37.42516,144.11898,,TELSTRA,2,3,0.12,2,0.3,6,15.0,0,130.0,0,200.0
10005943,-28.357416,149.053907,,TELSTRA,1,3,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10005964,-41.19857,144.728,,TELSTRA,2,3,0.12,1,0.3,8,15.0,0,130.0,0,200.0
10005973,-33.79748,137.72088,,OPTUS,1,3,1.0,2,0.9,1,15.0,0,120.0,0,200.0
10005981,-41.65557,147.750748,,TELSTRA,1,2,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10005983,-41.389466,147.295259,,TELSTRA,2,1,0.12,1,0.3,3,15.0,0,130.0,0,200.0
10005985,-35.22778,138.96853,,OPTUS,1,2,1.0,1,0.9,3,15.0,0,120.0,0,200.0
10006014,-20.52371,145.399069,,TELSTRA,1,3,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10006015,-24.13095,149.45712,,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10006017,-28.103367,153.406864,,OPTUS,1,2,1.0,1,0.9,2,15.0,0,120.0,0,200.0
10006019,-38.49409,143.58147,,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10006021,-31.775626,115.96744,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10006022,-27.152703,149.070389,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10006037,-19.750378,147.490264,,TELSTRA,2,2,0.12,2,0.3,2,15.0,0,130.0,0,200.0
10006039,-37.368326,141.562217,,TELSTRA,1,4,1.3,2,1.1,3,15.0,0,120.0,0,200.0
10006044,-27.75802,151.44811,,TELSTRA,1,1,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10006051,-33.85717,151.20453,,TELSTRA,1,4,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10006057,-27.432497,153.010974,,TELSTRA,1,3,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10006059,-28.31351,153.28748,,TELSTRA,1,3,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10006068,-24.244086,151.494931,,TELSTRA,1,2,1.3,1,1.1,2,15.0,0,120.0,0,200.0
10006082,-28.44375,152.87874,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10006107,-33.24031,151.49677,,TELSTRA,1,3,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10006108,-37.68128,144.66825,,TELSTRA,2,1,0.12,2,0.3,8,15.0,0,130.0,0,200.0
10006110,-37.81191,144.97061,,TELSTRA,1,3,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10006116,-33.74872,151.064469,,TELSTRA,1,3,1.3,2,1.1,1,15.0,0,120.0,0,200.0
10006130,-17.424787,145.208026,,TELSTRA,1,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10006132,-40.88675,145.46825,,TELSTRA,1,2,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10006133,-33.447688,122.474076,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10006138,-35.192778,147.246667,,TELSTRA,1,4,1.3,2,1.1,8,15.0,0,120.0,0,200.0
10006180,-34.44506,116.03556,,TELSTRA,1,2,1.3,1,1.1,3,15.0,0,120.0,0,200.0
10006205,-23.227281,150.74696,,TELSTRA,1,2,1.3,2,1.1,2,15.0,0,120.0,0,200.0
10006206,-32.75617,116.07727,,TELSTRA,1,1,1.3,2,1.1,7,15.0,0,120.0,0,200.0
10006250,-32.891577,151.538978,,TELSTRA,1,1,1.3,2,1.1,4,15.0,0,120.0,0,200.0
10006275,-19.226408,140.347472,,TELSTRA,1,4,1.3,2,1.1,5,15.0,0,120.0,0,200.0
10006276,-27.59046,152.3563,,TELSTRA,1,2,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10006291,-36.9078,146.26305,,TELSTRA,1,3,1.3,1,1.1,7,15.0,0,120.0,0,200.0
10006293,-27.50362,152.772473,,TELSTRA,1,4,1.3,1,1.1,6,15.0,0,120.0,0,200.0
10006301,-38.51762,146.17542,,TELSTRA,1,2,1.3,1,1.1,5,15.0,0,120.0,0,200.0
10006309,-28.006718,153.365514,,OPTUS,2,3,0.15,1,0.25,4,15.0,0,120.0,0,210.0
10006315,-32.79693,115.9794,,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10006322,-27.905498,134.05652,,OPTUS,1,4,1.0,2,0.9,4,15.0,0,120.0,0,200.0
10006323,-29.6487,138.0629,,OPTUS,1,2,1.0,1,0.9,7,15.0,0,120.0,0,200.0
10006324,-23.6851,132.672,,OPTUS,1,4,1.0,2,0.9,5,15.0,0,120.0,0,200.0
10006325,-30.812285,138.410078,,OPTUS,1,1,1.0,1,0.9,5,15.0,0,120.0,0,200.0
10006326,-25.8395,133.2998,,OPTUS,1,4,1.0,2,0.9,5,15.0,0,120.0,0,200.0
10006327,-22.387048,118.263661,,OPTUS,1,3,1.0,1,0.9,6,15.0,0,120.0,0,200.0
10006328,-14.922982,133.066493,,OPTUS,2,4,0.15,1,0.25,1,15.0,0,120.0,0,210.0
10006329,-15.6176,131.129,,OPTUS,1,3,1.0,2,0.9,5,15.0,0,120.0,0,200.0
10006330,-34.51106,138.97553,,OPTUS,2,2,0.15,1,0.25,5,15.0,0,120.0,0,210.0
10006331,-24.2513,131.5113,,OPTUS,1,1,1.0,1,0.9,7,15.0,0,120.0,0,200.0
10006332,-30.16,131.5803,,OPTUS,1,3,1.0,2,0.9,1,15.0,0,120.0,0,200.0
10006333,-25.179517,132.676652,,OPTUS,1,3,1.0,1,0.9,1,15.0,0,120.0,0,200.0
10006334,-13.6062,132.2203,,OPTUS,1,3,1.0,2,0.9,3,15.0,0,120.0,0,200.0
10006335,-28.0193,138.6639,,OPTUS,2,4,0.15,2,0.25,3,15.0,0,120.0,0,210.0
10006336,-31.646279,138.585643,,OPTUS,1,3,1.0,2,0.9,5,15.0,0,120.0,0,200.0
10006337,-20.640786,134.222745,,OPTUS,2,2,0.15,2,0.25,5,15.0,0,120.0,0,210.0
10006356,-37.525188,145.336519,,TELSTRA,1,1,1.3,1,1.1,4,15.0,0,120.0,0,200.0
10006357,-42.94701,147.3505,,TELSTRA,1,4,1.3,2,1.1,6,15.0,0,120.0,0,200.0
10006362,-26.285176,152.989252,,TELSTRA,1,4,1.3,1,1.1,1,15.0,0,120.0,0,200.0
10006363,-26.872046,152.800065,,TELSTRA,1,2,1.3,2,1.1,7,15.0,0,120.0,0,200.0
